InvoiceID,Date,Branch,CustomerType,Gender,ProductLine,UnitPrice,Quantity,Tax,Total,Payment,COGS,GrossMargin,GrossIncome,Rating
INV397931,2024-02-07,A,Normal,Male,Sports and travel,22.75,5,5.3,347.92,Credit card,399.44,11.66,59.86,3.0
INV449368,2024-09-07,C,Normal,Female,Health and beauty,26.07,5,17.63,157.94,Cash,550.61,16.8,103.38,5.5
INV312848,2024-07-08,A,Normal,Male,Electronic accessories,89.35,5,10.14,614.53,Cash,513.62,19.02,169.48,6.5
INV606781,2023-09-27,B,Normal,Female,Food and beverages,13.24,2,6.14,97.91,Ewallet,186.98,16.37,97.5,5.3
INV167179,2025-01-05,A,Normal,Male,Sports and travel,82.76,3,9.77,184.76,Cash,541.96,12.26,72.89,7.4
INV859011,2025-06-27,C,Normal,Male,Health and beauty,90.12,7,18.16,93.96,Ewallet,748.4,7.8,5.02,6.4
INV331255,2025-03-10,B,Member,Female,Home and lifestyle,82.07,3,1.81,304.92,Cash,629.75,10.17,193.15,9.3
INV905768,2025-06-24,A,Member,Female,Home and lifestyle,75.13,4,5.46,948.26,Credit card,345.72,13.13,18.83,1.0
INV342796,2025-01-13,C,Member,Female,Health and beauty,61.53,5,3.35,356.64,Credit card,652.72,16.39,26.23,3.1
INV779869,2024-08-22,B,Normal,Male,Food and beverages,82.17,6,5.12,491.62,Cash,374.22,16.69,20.8,7.7
INV304559,2025-02-11,B,Member,Female,Food and beverages,8.57,9,0.77,,Cash,306.03,18.38,32.83,4.9
INV155194,2024-07-18,A,Member,Female,Health and beauty,29.46,9,14.08,569.42,Cash,224.31,8.86,7.41,9.5
INV484538,2024-04-01,B,Normal,Female,Fashion accessories,89.75,1,7.06,509.33,Cash,168.0,18.84,15.74,5.9
INV461218,2024-06-03,B,Member,Male,Sports and travel,62.96,4,2.06,652.04,Ewallet,750.84,18.47,30.76,3.4
INV719128,2025-01-23,A,Member,Female,Electronic accessories,91.38,2,6.05,192.98,Credit card,623.64,5.69,82.35,8.2
INV581168,2024-07-15,B,Normal,Female,Food and beverages,40.24,7,14.39,718.4,Cash,582.98,17.64,37.18,4.3
INV359398,2023-11-12,B,Normal,Male,Food and beverages,34.59,9,9.35,906.13,Ewallet,315.28,7.71,115.84,6.7
INV480337,2024-06-11,A,Normal,Male,Health and beauty,29.41,9,13.36,233.65,Credit card,583.34,14.5,92.73,8.2
INV496711,2023-11-05,C,Normal,Female,Electronic accessories,4.14,2,14.54,409.16,Cash,742.49,8.32,173.34,9.3
INV507178,2024-05-24,C,Member,Male,Electronic accessories,54.7,2,19.62,587.22,Ewallet,235.62,18.27,197.14,9.9
INV185744,2025-02-19,B,Member,Male,Sports and travel,7.0,5,17.89,754.36,Ewallet,122.01,5.73,163.61,9.9
INV194417,2024-09-21,A,Normal,Female,Sports and travel,35.27,7,6.0,152.93,Credit card,76.58,13.8,20.4,4.7
INV299057,2025-05-04,B,Member,Female,Sports and travel,36.72,3,13.14,772.89,Cash,330.27,7.58,190.32,10.0
INV450230,2025-05-15,C,Normal,Male,Home and lifestyle,57.62,8,7.27,573.04,Credit card,155.11,19.27,196.29,5.8
INV238132,2023-09-30,C,Normal,Male,Health and beauty,36.56,5,4.05,337.92,Ewallet,337.15,15.99,126.65,6.5
INV304959,2024-04-09,B,Normal,Male,Food and beverages,10.49,5,0.91,613.81,Credit card,67.94,12.78,92.73,1.8
INV889422,,A,Member,Male,Electronic accessories,95.13,4,9.92,96.98,Cash,642.17,9.2,76.12,8.7
INV349358,2023-10-12,A,Member,Female,Electronic accessories,39.66,6,12.78,421.52,Cash,224.22,11.02,38.97,7.5
INV548838,2024-05-19,B,Member,Male,Home and lifestyle,2.97,5,14.9,689.31,Credit card,325.75,8.7,55.69,5.2
INV470305,2024-04-03,A,Normal,Female,Home and lifestyle,5.22,9,6.82,389.78,Cash,554.56,19.14,24.77,2.9
INV104655,2024-09-07,A,Member,Male,Home and lifestyle,7.28,4,17.14,887.26,Cash,262.45,5.16,88.58,2.5
INV890770,2024-05-01,B,Normal,Female,Health and beauty,14.47,1,10.45,195.85,Cash,164.43,8.77,93.03,5.9
INV695631,2025-04-19,B,Normal,Female,Food and beverages,22.42,9,4.33,73.29,Ewallet,445.2,10.47,166.07,4.8
INV509354,2024-08-22,C,Normal,Male,Electronic accessories,26.9,3,14.33,573.77,Ewallet,575.36,13.99,115.17,2.4
INV337394,2024-01-09,C,Normal,Male,Health and beauty,14.54,3,13.12,243.79,Credit card,418.79,16.62,65.3,5.7
INV768770,2024-10-10,C,Member,Male,Electronic accessories,54.94,8,5.29,161.06,Credit card,479.45,9.15,13.39,4.3
INV647244,2024-01-15,A,Normal,Male,Food and beverages,31.24,2,14.93,771.27,Cash,573.91,14.33,40.67,3.3
INV226266,2025-05-12,B,Normal,Female,Sports and travel,11.07,4,18.77,335.29,Cash,88.28,18.32,168.68,3.3
INV782499,2025-05-02,C,Normal,Female,,81.98,2,8.82,185.34,Ewallet,574.96,13.39,52.58,7.6
INV159485,2024-12-25,C,Normal,Male,Electronic accessories,31.14,2,3.95,102.1,Credit card,708.36,11.06,113.09,3.0
INV546959,2024-01-29,A,Normal,Female,Electronic accessories,97.51,4,5.45,902.13,Cash,17.04,7.23,87.82,1.5
INV218620,2024-02-29,B,Member,Female,Food and beverages,40.83,1,1.72,973.51,Ewallet,382.59,13.49,199.63,7.2
INV667744,2023-12-28,B,Member,Male,Electronic accessories,39.97,4,19.65,66.33,Credit card,622.36,8.83,142.49,9.0
INV382367,2024-08-26,A,Normal,Male,Electronic accessories,65.72,5,18.12,468.28,Cash,698.68,14.96,85.61,7.4
,2023-08-07,A,Member,Female,Food and beverages,42.31,7,5.38,886.31,Ewallet,791.82,10.6,78.91,3.8
INV181429,2024-12-16,B,Member,Male,Fashion accessories,66.14,3,14.78,822.52,Credit card,410.21,14.09,167.97,8.6
INV287020,2024-03-13,C,Normal,Female,Food and beverages,92.06,1,7.62,194.32,Ewallet,613.52,16.34,127.61,9.2
INV131451,2024-09-25,B,Member,Female,Electronic accessories,87.36,6,9.73,964.98,Credit card,498.55,18.75,171.3,3.9
INV659304,2025-06-04,C,Normal,Female,Health and beauty,11.33,2,10.78,983.24,Ewallet,283.47,18.77,189.09,1.6
INV660183,2024-10-07,A,Member,Female,Sports and travel,79.84,9,11.79,459.91,Cash,536.54,4.68,29.62,5.4
INV598566,2023-09-25,B,Normal,Female,Food and beverages,33.85,4,17.83,943.43,Cash,87.8,15.41,121.97,2.5
INV675767,2023-07-10,B,Normal,Male,Fashion accessories,94.68,8,8.85,23.84,Ewallet,273.32,7.29,191.73,8.7
INV336714,2024-10-02,A,Member,Female,,52.17,4,11.59,179.2,Cash,60.41,14.47,130.06,4.3
INV576744,2024-05-18,A,Member,Male,Fashion accessories,39.86,5,1.45,595.68,Ewallet,40.37,14.72,27.2,2.7
INV634459,2024-01-15,C,Member,Male,Food and beverages,48.63,8,13.28,422.9,Cash,65.12,16.95,176.46,6.2
INV201978,2025-03-22,C,Normal,Male,Health and beauty,89.23,4,15.17,957.35,Ewallet,542.55,5.7,158.88,4.5
INV873937,2025-02-23,A,Normal,Female,Health and beauty,70.86,8,15.45,53.76,Credit card,317.1,6.28,149.44,7.8
INV724351,2025-05-07,B,Member,Female,Food and beverages,58.13,2,14.1,950.93,Ewallet,663.35,9.27,117.9,4.6
INV181125,2025-02-27,B,Member,Male,Sports and travel,70.31,8,4.41,62.86,Ewallet,195.37,11.0,57.84,5.8
INV736642,2024-07-30,B,Normal,Female,Fashion accessories,24.56,5,4.26,979.9,Ewallet,169.49,12.97,33.1,7.3
INV562154,2025-02-17,C,Normal,Male,Fashion accessories,81.58,3,10.08,611.54,Credit card,332.27,19.72,103.91,4.0
INV279931,2025-03-10,B,Normal,Male,Electronic accessories,22.53,6,5.99,,Cash,101.66,13.28,59.55,5.4
INV456280,2025-04-04,B,Normal,Male,Health and beauty,30.3,6,13.6,934.59,Credit card,23.8,14.76,150.91,3.4
INV365737,2025-01-22,C,Normal,Female,Food and beverages,97.15,2,7.39,890.68,Credit card,221.18,19.78,25.83,7.0
INV154717,2023-11-18,B,Normal,Female,Sports and travel,90.39,2,18.59,192.16,Ewallet,369.27,10.75,168.45,4.9
INV256722,2025-02-15,A,Member,Female,Health and beauty,17.59,9,5.25,105.83,Cash,508.8,16.5,150.99,4.6
INV189894,2025-06-18,A,Normal,Female,Sports and travel,14.1,9,8.52,707.74,Cash,8.41,12.61,34.05,2.8
INV631092,,A,Member,Female,Home and lifestyle,19.03,5,16.59,-15.59,Ewallet,289.46,14.76,115.93,7.9
INV554485,2024-07-22,A,Member,Female,Fashion accessories,70.86,7,13.41,873.82,Credit card,380.53,12.46,132.8,1.4
INV918583,2024-10-17,A,Member,Female,Health and beauty,21.12,6,19.38,941.76,Cash,377.19,4.43,83.15,5.3
INV246815,2024-05-01,A,Member,Male,Fashion accessories,16.11,1,13.68,812.36,Credit card,152.11,5.95,175.52,1.5
INV977414,2025-06-20,A,Member,Female,Food and beverages,68.68,3,1.97,43.47,Cash,792.81,14.92,170.2,5.3
INV393311,2024-03-11,C,Normal,Female,Sports and travel,3.12,8,18.09,201.28,Ewallet,696.72,8.04,147.53,5.7
INV388995,2024-08-14,A,Member,Male,Food and beverages,12.5,5,9.11,378.51,Ewallet,738.63,4.74,24.5,1.1
INV794600,2025-04-09,A,Member,Female,Food and beverages,7.65,4,6.61,236.15,Cash,257.91,14.53,160.17,3.8
INV247910,2023-08-19,B,Normal,Male,Health and beauty,60.51,7,1.76,582.24,Ewallet,530.13,9.57,136.32,1.9
,2024-01-03,B,Normal,Male,Fashion accessories,79.83,2,1.11,403.02,Cash,235.81,16.66,4.52,3.8
INV469583,2025-04-20,C,Normal,Female,Electronic accessories,77.56,3,9.96,649.06,Cash,345.17,17.73,71.15,4.6
INV461334,2024-05-14,A,Normal,Male,Electronic accessories,73.91,4,2.7,358.56,Ewallet,366.59,15.06,45.51,4.8
INV646593,2023-10-18,C,Member,Male,Food and beverages,32.23,1,5.76,516.28,Credit card,290.58,4.2,174.41,1.9
INV341019,2024-02-10,B,Normal,Male,Health and beauty,83.65,8,3.9,195.37,Credit card,230.33,14.39,1.92,2.0
INV795621,2024-10-07,A,Normal,Female,Fashion accessories,54.42,9,19.46,73.84,Cash,463.86,5.05,80.49,4.9
INV711536,2024-10-28,A,Member,Female,Health and beauty,31.6,5,4.03,494.77,Ewallet,447.19,14.2,192.67,7.6
INV300159,2024-11-16,C,Normal,Female,Home and lifestyle,63.99,7,11.38,183.79,Ewallet,9.9,8.84,54.44,5.2
INV546470,2024-04-29,A,Member,Female,Food and beverages,54.52,5,8.93,805.95,Ewallet,753.15,16.32,28.07,7.6
INV614651,2024-08-31,A,Member,Female,Electronic accessories,35.49,2,8.87,162.2,Ewallet,290.4,19.54,105.55,8.1
INV939614,2024-04-09,C,Member,Female,Sports and travel,52.13,8,7.22,,Cash,249.63,14.5,53.83,4.2
INV513777,2024-11-07,A,Member,Male,Food and beverages,12.71,7,0.89,34.64,Credit card,642.81,17.61,85.06,3.9
INV837983,2025-02-05,B,Member,Male,Fashion accessories,64.69,6,18.72,165.78,Ewallet,126.9,12.54,75.79,4.3
INV802409,2024-10-10,A,Member,Female,Fashion accessories,27.7,2,17.47,894.14,Cash,771.53,5.63,64.52,7.6
INV546402,2023-11-21,A,Member,Male,Health and beauty,11.11,1,12.72,249.36,Ewallet,668.95,11.72,72.56,1.4
INV101852,2024-12-03,C,Normal,Male,Health and beauty,62.29,9,12.77,668.7,Cash,312.1,12.07,2.64,8.7
INV399057,2024-08-16,A,Member,Female,Sports and travel,57.58,4,11.02,880.14,Credit card,305.95,5.6,170.41,5.0
INV717330,2023-07-05,C,Normal,Male,Sports and travel,37.23,3,3.77,495.79,Ewallet,373.77,9.06,50.18,9.6
INV851606,2023-09-15,A,Member,Female,,35.46,5,18.0,923.17,Cash,385.46,8.59,69.76,1.1
INV722949,2024-12-26,C,Member,Male,Health and beauty,15.99,7,0.63,454.6,Ewallet,452.84,18.68,130.18,3.0
INV784013,2024-05-01,C,Member,Female,Health and beauty,67.81,6,10.29,630.61,Ewallet,541.72,19.1,102.71,6.6
INV994076,2023-12-10,A,Normal,Male,,2.43,6,1.71,,Credit card,595.16,14.7,120.47,5.9
INV889229,2025-03-03,C,Member,Male,Fashion accessories,63.15,8,11.17,476.09,Credit card,777.02,13.5,157.73,6.8
INV944252,2025-03-06,A,Member,Female,Sports and travel,22.13,8,3.22,192.82,Cash,437.15,15.41,85.22,5.7
INV764850,2023-07-18,A,Member,Male,Food and beverages,1.76,1,13.93,682.19,Credit card,313.66,14.1,102.99,8.6
INV783506,2025-02-17,B,Normal,Male,Electronic accessories,40.12,4,6.1,55.69,Ewallet,399.32,14.4,56.56,5.5
INV445373,2023-09-08,B,Normal,Female,Sports and travel,44.52,5,15.53,674.7,Cash,404.35,17.41,187.46,6.2
INV606917,2025-06-20,A,Normal,Female,Home and lifestyle,31.72,6,1.55,769.55,Credit card,789.81,7.33,151.37,3.1
INV306418,2025-02-22,C,Member,Female,Food and beverages,36.54,7,19.13,605.71,Ewallet,613.87,9.4,171.0,2.7
INV393674,,B,Normal,Female,Home and lifestyle,62.13,9,17.16,530.58,Credit card,395.33,14.06,133.38,9.9
INV235881,2024-07-03,C,Normal,Female,Fashion accessories,94.26,9,5.57,615.76,Cash,68.17,14.47,53.99,9.6
INV686040,2024-06-23,C,Normal,Male,Fashion accessories,8.52,6,13.45,575.57,Ewallet,133.48,9.03,25.63,1.9
INV502052,2025-02-15,A,Normal,Male,Health and beauty,11.6,9,11.94,304.09,Credit card,251.49,15.69,24.12,7.0
INV868774,2024-12-28,A,Normal,Male,Fashion accessories,1.84,7,9.63,,Ewallet,30.17,8.6,12.37,7.9
INV419302,2024-07-20,C,Member,Male,Electronic accessories,85.29,3,14.13,394.6,Cash,648.19,7.73,61.54,7.2
INV883619,2025-03-25,B,Member,Female,Home and lifestyle,15.13,8,12.08,957.18,Credit card,458.29,16.31,37.51,5.9
INV543576,2024-09-15,B,Member,Male,Electronic accessories,46.49,6,18.5,443.94,Cash,707.28,19.62,2.15,5.0
INV844275,2025-02-28,B,Member,Male,Sports and travel,68.89,6,8.09,-807.56,Credit card,96.83,14.06,199.06,4.3
INV322192,2024-07-20,A,Member,Female,Health and beauty,41.29,5,2.82,475.91,Credit card,152.6,12.65,26.92,3.8
INV516551,2023-10-27,A,Member,Female,Home and lifestyle,62.4,2,4.02,410.03,Ewallet,517.1,4.2,92.59,6.2
INV823087,2023-10-14,C,Member,Male,Food and beverages,23.11,3,3.6,503.32,Ewallet,658.19,8.37,11.07,5.7
INV588838,2025-03-02,C,Member,Female,Health and beauty,26.92,4,2.31,992.79,Credit card,37.66,9.01,121.13,8.0
INV559631,2025-06-24,B,Member,Male,Food and beverages,85.57,1,10.29,124.89,Cash,347.25,11.02,14.18,5.0
INV946770,2023-10-07,A,Member,Female,Food and beverages,74.26,7,11.39,283.97,Ewallet,311.14,16.99,54.46,5.8
INV502481,2024-08-14,C,Normal,Female,Fashion accessories,85.88,1,19.16,58.18,Credit card,646.04,16.76,32.62,5.0
INV773549,2023-09-05,B,Normal,Female,Home and lifestyle,31.39,5,18.24,456.75,Credit card,462.69,10.7,153.89,6.7
INV297937,2023-07-22,B,Member,Male,Electronic accessories typo,58.62,9,8.28,362.45,Ewallet,85.75,8.93,166.66,4.7
INV145684,2025-01-20,A,Member,Male,Fashion accessories,97.65,5,13.02,134.01,Ewallet,80.23,16.62,148.92,5.1
INV925000,2025-06-16,C,Member,Male,Sports and travel,23.33,9,10.95,653.81,Ewallet,547.4,11.45,157.77,3.1
INV705698,2024-07-04,B,Member,Female,Electronic accessories,78.7,8,10.68,,Cash,560.43,9.08,163.0,9.0
INV532875,,C,Normal,Male,Sports and travel,91.05,1,6.29,357.54,Cash,437.57,16.87,74.27,7.5
INV647533,2024-06-20,C,Normal,Male,Sports and travel,89.84,8,5.0,627.53,Cash,539.95,5.69,26.52,7.2
INV332903,2024-10-28,C,Normal,Female,Home and lifestyle,18.34,9,18.53,745.79,Ewallet,338.32,11.17,27.47,6.6
INV220781,2025-04-20,B,Member,Female,Food and beverages,52.58,3,15.32,167.09,Ewallet,714.68,17.32,198.66,6.9
INV993478,2023-12-05,C,Member,Male,Health and beauty,14.95,4,1.89,170.3,Cash,604.26,6.8,127.39,7.2
INV629520,2024-05-23,A,Member,Female,Food and beverages,45.77,5,9.11,340.44,Cash,748.55,19.39,92.6,9.7
INV644854,2025-03-13,B,Normal,Female,Sports and travel,75.99,5,14.54,47.25,Ewallet,498.48,8.45,106.42,2.5
INV744557,2025-02-02,A,Member,Female,Health and beauty,93.28,6,11.27,157.65,Ewallet,390.41,11.08,170.42,3.0
INV484826,2023-09-07,A,Normal,Female,Health and beauty,5.61,6,1.1,172.61,Ewallet,697.94,8.15,82.1,2.4
INV255898,2025-06-16,B,Member,Male,Electronic accessories,67.35,7,19.61,157.98,Cash,777.87,19.97,107.23,3.4
INV198471,2024-03-27,B,Normal,Female,Electronic accessories,68.29,3,12.43,557.52,Cash,662.64,4.04,155.98,6.2
INV530268,2023-08-29,C,Normal,Male,Home and lifestyle,24.49,4,8.2,578.46,Ewallet,349.3,13.8,107.3,1.2
INV238236,2023-08-25,C,Normal,Female,Fashion accessories,85.63,5,17.79,943.27,Ewallet,137.65,15.23,113.98,6.4
INV656824,2025-06-11,A,Normal,Male,Health and beauty,17.72,6,6.7,453.66,Cash,481.37,17.41,162.79,9.5
INV125419,2024-03-20,C,Normal,Female,Sports and travel,29.53,4,18.53,914.85,Credit card,614.94,14.36,100.04,8.5
INV231354,2024-09-14,C,Member,Female,Health and beauty,9.09,6,18.58,813.92,Cash,631.68,7.41,27.72,9.5
INV133731,2023-10-17,C,Member,Male,Electronic accessories,91.69,9,12.3,599.49,Credit card,85.68,6.94,85.66,2.4
INV846258,2025-04-02,A,Member,Female,Fashion accessories,23.49,7,17.16,918.78,Ewallet,394.61,12.05,194.73,6.7
INV222213,2023-09-24,A,Member,Male,Fashion accessories,53.14,4,7.33,61.8,Ewallet,106.03,16.86,70.87,1.5
INV710033,2025-04-27,B,Normal,Female,Electronic accessories,57.3,6,19.54,858.18,Cash,556.38,10.89,23.75,5.8
INV474817,2025-02-24,B,Normal,Male,Electronic accessories,72.2,7,5.62,535.61,Credit card,525.42,18.61,78.3,5.7
INV639305,2025-04-03,B,Normal,Male,Sports and travel,55.7,9,2.49,836.79,Cash,594.45,16.04,23.6,6.1
INV681333,2023-10-06,C,Normal,Male,Home and lifestyle,15.35,9,14.98,42.23,Ewallet,125.71,8.03,142.82,6.6
INV524688,2024-04-18,C,Member,Female,Home and lifestyle,38.1,1,12.25,25.26,Credit card,269.82,7.23,83.85,1.5
INV939363,2024-11-12,B,Member,Female,Fashion accessories,22.88,6,16.88,243.49,Cash,396.66,9.1,122.33,7.7
INV117462,2024-10-20,B,Member,Male,Sports and travel,68.11,7,1.57,863.96,Ewallet,399.86,8.72,73.6,9.7
INV808090,2023-08-29,C,Normal,Male,Fashion accessories,22.1,2,11.17,266.13,Ewallet,148.41,8.17,198.58,2.5
INV362583,2025-05-12,C,Member,Male,Home and lifestyle,18.37,5,18.83,37.27,Cash,74.88,10.56,161.58,7.2
INV620944,2025-01-24,B,Member,Male,Fashion accessories,66.03,1,4.3,367.67,Ewallet,195.85,7.97,11.18,1.9
INV295756,2023-07-07,C,Normal,Male,Health and beauty,44.66,4,1.98,544.58,Ewallet,188.42,4.87,158.64,9.2
INV718073,2024-10-27,A,Member,Male,Health and beauty,22.01,8,14.25,358.61,Ewallet,672.09,9.65,101.13,5.9
INV933123,2025-01-19,C,Normal,Female,Food and beverages,28.13,3,10.88,937.2,Credit card,340.28,13.75,111.04,6.9
INV384909,2025-05-24,A,Normal,Male,Electronic accessories,95.36,3,15.48,316.67,Credit card,521.65,17.89,66.98,9.8
,2025-05-30,C,Normal,Female,Food and beverages,18.1,2,3.36,708.34,Cash,784.33,8.53,190.43,2.9
INV364377,2023-07-11,A,Normal,Male,Electronic accessories,39.88,8,4.12,130.27,Credit card,773.17,18.02,23.66,1.5
INV693786,2025-02-28,B,Normal,Male,Sports and travel,83.61,7,8.4,70.54,Credit card,725.34,16.04,123.2,2.0
INV489892,2023-08-29,C,Member,Male,Sports and travel,92.75,7,12.91,258.21,Ewallet,439.26,18.3,33.03,4.0
INV352118,2024-07-22,C,Normal,Female,Fashion accessories,10.53,4,1.53,70.18,Credit card,125.14,18.83,179.28,3.7
INV218111,2024-07-23,C,Normal,Male,Home and lifestyle,71.05,4,17.51,270.44,Credit card,201.35,4.06,102.37,5.0
INV524477,2024-01-28,C,Member,Female,Home and lifestyle,61.77,6,15.14,720.28,Ewallet,379.17,7.17,5.2,3.4
INV255688,2024-05-28,B,Normal,Female,Electronic accessories,67.3,4,12.78,122.19,Cash,432.43,4.3,166.45,6.7
INV431413,2025-04-02,B,Normal,Female,Sports and travel,93.47,1,9.7,299.33,Credit card,199.14,19.65,190.18,3.5
INV688109,2025-04-27,C,Normal,Female,Home and lifestyle,29.5,5,3.41,101.63,Ewallet,791.34,16.39,7.48,7.9
INV734288,2024-08-18,A,Member,Female,Sports and travel,87.43,6,15.93,923.51,Credit card,272.34,7.31,81.28,2.9
INV443912,2025-01-13,B,Member,Female,Sports and travel,96.9,7,11.02,442.75,Credit card,352.84,13.55,83.67,9.6
INV312243,2025-02-02,A,Member,Male,Electronic accessories,72.74,1,14.61,356.77,Credit card,255.44,16.16,78.94,3.0
INV843459,2024-07-27,B,Member,Male,Home and lifestyle,34.26,5,2.2,986.78,Cash,430.13,17.89,10.47,6.3
INV241515,2023-07-12,C,Normal,Male,Sports and travel,73.56,8,10.25,612.66,Credit card,562.3,7.14,181.51,1.6
INV774062,2024-01-10,B,Normal,Female,Sports and travel,7.58,3,2.91,42.48,Ewallet,553.94,11.27,163.55,5.7
INV128554,2024-04-22,B,Normal,Female,Health and beauty,17.52,5,7.4,380.98,Cash,398.57,5.98,193.48,1.9
INV757051,2024-09-07,B,Member,Male,Fashion accessories,2.84,6,4.83,307.63,Ewallet,754.54,19.83,5.94,4.9
INV619926,2025-06-17,A,Normal,Female,Home and lifestyle,45.58,6,15.21,708.8,Credit card,13.7,18.88,78.43,4.6
INV677470,2024-01-22,A,Member,Female,Fashion accessories,19.81,5,2.29,694.24,Credit card,240.29,12.39,26.61,6.1
INV447031,2024-08-20,B,Member,Female,Home and lifestyle,66.49,7,14.03,109.76,Ewallet,647.01,5.25,35.75,8.5
INV225631,2024-06-22,B,Normal,Male,Food and beverages,16.73,8,3.41,236.14,Ewallet,140.71,19.91,109.99,3.2
INV158649,2024-12-12,B,Normal,Male,Fashion accessories,28.59,3,8.91,821.26,Credit card,491.27,16.98,64.08,4.7
INV755384,2023-07-27,A,Member,Female,Fashion accessories,8.9,6,17.52,8.62,Ewallet,401.02,11.15,75.36,3.9
INV884904,2023-07-07,B,Normal,Female,Food and beverages,3.79,7,13.9,518.5,Cash,673.75,17.46,160.95,4.3
INV216246,2024-12-09,B,Member,Male,Food and beverages,2.19,2,4.11,894.01,Cash,390.71,13.44,172.48,9.6
INV708776,2025-03-25,B,Member,Female,Health and beauty,43.02,5,4.11,380.04,Credit card,625.72,12.1,51.56,9.5
INV753981,2024-07-23,A,Member,Male,Sports and travel,3.5,3,11.41,112.19,Cash,95.93,12.59,75.39,2.4
INV415847,2024-07-06,A,Normal,Male,Health and beauty,58.61,8,14.27,784.03,Cash,380.79,7.82,6.77,4.8
INV308491,2024-03-04,A,Member,Female,Home and lifestyle,38.36,7,3.4,259.51,Ewallet,512.94,15.6,47.93,5.5
INV164108,2023-08-17,A,Member,Male,,92.37,4,12.88,641.33,Credit card,499.63,10.68,88.64,4.2
INV830176,2025-04-26,C,Normal,Male,Fashion accessories,72.74,8,5.75,36.18,Credit card,529.34,8.89,80.05,9.3
INV513396,2024-08-13,B,Member,Female,Food and beverages,77.55,4,16.89,739.06,Ewallet,338.83,17.77,3.8,6.9
INV747305,2025-03-03,B,Normal,Female,Electronic accessories,95.03,5,13.44,452.66,Ewallet,540.39,5.98,149.3,6.6
INV277759,2023-10-16,B,Normal,Male,Fashion accessories,53.86,6,14.45,603.59,Ewallet,156.12,14.25,36.25,8.8
,2025-05-06,C,Normal,Female,Fashion accessories,70.28,5,14.2,226.61,Credit card,757.06,5.14,154.68,1.9
INV395141,2024-04-14,B,Member,Female,Fashion accessories,64.17,3,5.29,202.65,Credit card,89.93,13.55,112.14,8.1
INV256971,2024-12-05,B,Normal,Female,Electronic accessories,81.13,3,8.16,636.96,Ewallet,227.35,9.0,94.71,7.3
INV591444,2024-07-09,B,Member,Female,Food and beverages,83.93,4,8.01,950.18,Credit card,379.64,18.52,30.78,8.0
INV968460,2024-04-12,C,Normal,Male,Home and lifestyle,45.31,9,12.75,293.01,Ewallet,473.98,18.33,55.64,8.5
INV879701,2024-11-24,B,Normal,Male,Sports and travel,58.21,9,18.27,411.12,Ewallet,443.4,14.39,48.74,9.5
INV496848,2023-12-01,C,Normal,Male,Fashion accessories,66.82,5,0.88,791.95,Ewallet,523.97,19.87,29.09,8.3
INV638918,2025-04-05,B,Member,Male,Sports and travel,4.92,8,12.14,944.39,Credit card,426.15,18.92,60.64,6.5
INV641843,2024-01-16,B,Normal,Female,Sports and travel,66.83,6,7.12,746.44,Cash,327.78,11.86,116.42,6.5
INV163851,2024-02-23,B,Normal,Male,Fashion accessories,46.95,9,18.62,580.91,Credit card,49.77,11.5,144.78,6.3
INV177878,2025-02-12,B,Normal,Female,Fashion accessories,36.6,7,17.45,372.58,Cash,165.12,14.39,119.08,2.8
